ID,Index,Questions,Models,Users,Notes,Category,Stage,Stage_minor,Sentences,type_info
7,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o,2,,1,1,1,•Keeping portions moderate can help manage weight and prevent blood sugar spikes.,<class 'str'>
7,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o,2,,1,1,1,Using smaller plates and measuring portions can help.,<class 'str'>
7,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o,2,,1,1,1,Stay Consistent with Meal Timing,<class 'str'>
7,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o,2,,1,1,1,•Eating meals and snacks at regular intervals helps keep blood sugar levels stable.,<class 'str'>
7,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o,2,,1,1,1,"Avoid skipping meals, which can lead to large swings in blood sugar.",<class 'str'>
7,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o,2,,1,1,1,•Water is the best choice.,<class 'str'>
7,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o,2,,1,1,1,"Aim to minimize sugary beverages, and be cautious with fruit juices, as they can cause rapid blood sugar spikes.",<class 'str'>
7,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o,2,,1,1,1,•Alcohol can interfere with blood sugar levels and insulin sensitivity.,<class 'str'>
7,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o,2,,1,1,1,Moderate consumption (no more than one drink per day for women and two for men) is advisable.,<class 'str'>
7,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o,2,,1,1,1,Include Plenty of Non-Starchy Vegetables,<class 'str'>
7,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o,2,,1,1,1,"•Vegetables like leafy greens, peppers, broccoli, and cauliflower are high in fiber and low in calories, helping to maintain blood sugar control and support overall health.",<class 'str'>
7,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o,2,,1,1,1,Consider Working with a Dietitian,<class 'str'>
7,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o,2,,1,1,1,"•A registered dietitian, especially one who specializes in diabetes or prediabetes, can help create a personalized meal plan that fits your needs and goals.",<class 'str'>
7,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o,2,,1,1,1,Combining these dietary changes with regular physical activity can significantly improve blood sugar control and reduce the risk of progressing to type 2 diabetes.,<class 'str'>
8,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4,2,,1,1,1,Managing prediabetes through diet is a proactive step towards preventing the development of type 2 diabetes.,<class 'str'>
8,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4,2,,1,1,1,"**Choose Whole Grains Over Refined**: Opt for whole grains like brown rice, whole wheat, quinoa, and oats instead of refined grains.",<class 'str'>
8,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4,2,,1,1,1,"Whole grains have a lower glycemic index and provide more fiber, which can help regulate blood sugar levels.",<class 'str'>
8,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4,2,,1,1,1,"**Incorporate Healthy Fats**: Include sources of healthy fats in your diet, such as avocados, nuts, seeds, and olive oil.",<class 'str'>
8,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4,2,,1,1,1,These fats can help improve blood cholesterol levels and stabilize blood sugar.,<class 'str'>
8,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4,2,,1,1,1,"**Lean Proteins**: Prioritize lean protein sources like chicken, turkey, fish, and plant-based proteins such as beans, lentils, and tofu.",<class 'str'>
8,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4,2,,1,1,1,These foods can help with satiety and have minimal impact on blood sugar.,<class 'str'>
8,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4,2,,1,1,1,"**Limit Sugary Foods and Drinks**: Avoid sugary drinks, sweets, and other foods high in sugar and refined carbohydrates as they can cause spikes in your blood sugar levels.",<class 'str'>
8,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4,2,,1,1,1,"**Fiber-Rich Foods**: Foods high in fiber, such as vegetables, fruits, legumes, and whole grains, slow down the digestion of carbohydrates and the absorption of sugar, helping with blood sugar control.",<class 'str'>
8,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4,2,,1,1,1,**Regular Meals and Portion Control**: Eat regular meals and control your portion sizes to prevent large fluctuations in blood sugar throughout the day.,<class 'str'>
8,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4,2,,1,1,1,**Monitor Carbohydrate Intake**: Be mindful of your total carbohydrate intake.,<class 'str'>
8,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4,2,,1,1,1,You might find it helpful to distribute your carbohydrate intake evenly across meals.,<class 'str'>
8,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4,2,,1,1,1,"**Stay Hydrated**: Drink plenty of water throughout the day, which can help control blood sugar levels.",<class 'str'>
8,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4,2,,1,1,1,"**Limit Alcohol**: If you drink alcohol, do so in moderation.",<class 'str'>
8,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4,2,,1,1,1,Alcohol can affect blood sugar levels and interfere with diabetes medications.,<class 'str'>
8,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4,2,,1,1,1,It's also beneficial to work with a healthcare provider or a dietitian who can provide personalized advice and guidance based on your specific health needs.,<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,Managing prediabetes through dietary changes can significantly reduce the risk of developing type 2 diabetes.,<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,"Fruits and Vegetables: Aim to fill half your plate with non-starchy vegetables like leafy greens, broccoli, and peppers.",<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,"Incorporate fruits in moderation, focusing on those with a low glycemic index.",<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,"Whole Grains: Choose whole grains such as brown rice, quinoa, barley, and whole wheat bread over refined grains.",<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,These options are higher in fiber and help maintain stable blood sugar levels.,<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,"Plant-Based Proteins: Incorporate beans, lentils, and legumes, which are rich in fiber and protein.",<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,Animal Proteins: Opt for lean meats like skinless poultry and fish.,<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,"Fish, in particular, provides omega-3 fatty acids beneficial for heart health.",<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,"Incorporate sources of unsaturated fats such as olive oil, nuts, seeds, and avocados.",<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,Limit saturated and trans fats found in processed foods and certain animal products.,<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,Be mindful of portion sizes and the types of carbohydrates consumed.,<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,"Complex carbohydrates with a low glycemic index are preferable, as they cause slower increases in blood sugar levels.",<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,"Reduce consumption of sugary beverages, sweets, and processed snacks.",<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,These can cause rapid spikes in blood sugar and contribute to insulin resistance.,<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,"Opt for water, herbal teas, or other non-sweetened beverages.",<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,Staying hydrated helps regulate blood sugar levels and can prevent overeating.,<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,"Diets like the Mediterranean and DASH (Dietary Approaches to Stop Hypertension) emphasize whole foods, healthy fats, and lean proteins, aligning well with prediabetes management.",<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,"Pay attention to hunger and fullness cues, eat slowly, and avoid distractions during meals.",<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,This approach can prevent overeating and promote better digestion.,<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,"Combine dietary changes with regular exercise, aiming for at least 150 minutes of moderate-intensity activity per week.",<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,Physical activity enhances insulin sensitivity and aids in weight management.,<class 'str'>
9,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt 4o-web-based,3,,1,1,1,"Before making significant dietary changes, consult with a healthcare provider or registered dietitian to tailor these recommendations to your individual needs and health status.",<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,I'm sorry to hear about your prediabetes diagnosis.,<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,"Emphasize Whole Grains: Choose whole-grain foods like brown rice, whole wheat bread, and oatmeal instead of refined grains.",<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,These have a lower glycemic index and can help regulate blood sugar levels.,<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,"Increase Fiber Intake: Incorporate plenty of vegetables, fruits, legumes, and whole grains.",<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,"Fiber slows down digestion and sugar absorption, aiding in blood sugar control.",<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,"Lean Proteins: Include lean meats like chicken and turkey, fish rich in omega-3 fatty acids (such as salmon), and plant-based proteins like beans and lentils.",<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,"Healthy Fats: Opt for monounsaturated and polyunsaturated fats found in avocados, nuts, seeds, and olive oil.",<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,These fats can improve heart health without spiking blood sugar.,<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,"Limit Added Sugars and Refined Carbs: Reduce consumption of sugary beverages, sweets, and processed foods high in sugar.",<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,These can cause rapid spikes in blood sugar.,<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,"Control Portion Sizes: Be mindful of portion sizes to avoid overeating, which can affect blood sugar and weight management.",<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,Stay Hydrated: Drink plenty of water throughout the day.,<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,"Sometimes thirst can be mistaken for hunger, leading to unnecessary snacking.",<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,Regular Meal Timing: Eating at consistent times can help your body regulate blood sugar levels more effectively.,<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,"Limit Alcohol Consumption: If you drink alcohol, do so in moderation, as it can affect blood sugar levels.",<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,Consult a Professional: Consider working with a registered dietitian who can create a personalized meal plan tailored to your needs.,<class 'str'>
10,1,"I have prediabetes, what are your recommendations on diet?",ChatGpt o1-preview,3,,1,1,1,"Remember, lifestyle changes like regular physical activity and weight management also play a significant role in controlling prediabetes.",<class 'str'>
